date,time_of_day,vehicle_count,congestion_level,day_of_week,Is_Holiday,Weather_Condition,Avg_Speed
2024-06-19,09:00:00,247,0.74,Wednesday,Yes,Rain,20
2024-06-19,10:00:00,182,0.58,Wednesday,No,Clear,58
2024-06-19,11:00:00,270,0.62,Wednesday,No,Clear,68
2024-06-19,12:00:00,165,0.67,Wednesday,No,Rain,47
2024-06-19,13:00:00,251,0.52,Wednesday,No,Clear,28
2024-06-19,14:00:00,246,0.49,Wednesday,No,Clear,68
2024-06-19,15:00:00,128,0.4,Wednesday,No,Clear,50
2024-06-19,16:00:00,231,0.49,Wednesday,No,Clear,36
2024-06-19,17:00:00,60,0.83,Wednesday,No,Clear,56
2024-06-19,18:00:00,69,0.4,Wednesday,No,Clear,62
2024-06-19,19:00:00,171,0.88,Wednesday,No,Clear,30
2024-06-19,20:00:00,225,0.5,Wednesday,No,Clear,47
2024-06-19,21:00:00,250,0.47,Wednesday,No,Clear,69
2024-06-19,22:00:00,225,0.45,Wednesday,No,Rain,58
2024-06-19,23:00:00,77,0.55,Wednesday,No,Clear,55
2024-06-20,00:00:00,94,0.66,Thursday,No,Clear,23
2024-06-20,01:00:00,107,0.95,Thursday,No,Clear,63
2024-06-20,02:00:00,175,0.52,Thursday,No,Clear,69
2024-06-20,03:00:00,295,0.54,Thursday,Yes,Rain,57
2024-06-20,04:00:00,190,0.95,Thursday,No,Clear,47
2024-06-20,05:00:00,230,0.86,Thursday,No,Clear,62
2024-06-20,06:00:00,255,0.33,Thursday,No,Clear,40
2024-06-20,07:00:00,109,0.58,Thursday,No,Clear,67
2024-06-20,08:00:00,94,0.83,Thursday,No,Clear,29
2024-06-20,09:00:00,110,0.97,Thursday,No,Rain,43
2024-06-20,10:00:00,71,0.77,Thursday,Yes,Rain,55
2024-06-20,11:00:00,241,0.95,Thursday,No,Clear,54
2024-06-20,12:00:00,238,0.44,Thursday,No,Clear,57
2024-06-20,13:00:00,189,0.7,Thursday,No,Rain,58
2024-06-20,14:00:00,169,0.34,Thursday,No,Clear,67
2024-06-20,15:00:00,72,0.73,Thursday,No,Clear,49
2024-06-20,16:00:00,285,0.49,Thursday,No,Clear,27
2024-06-20,17:00:00,199,0.84,Thursday,Yes,Clear,55
2024-06-20,18:00:00,91,0.94,Thursday,No,Clear,34
2024-06-20,19:00:00,222,0.6,Thursday,No,Rain,60
2024-06-20,20:00:00,154,0.52,Thursday,Yes,Clear,41
2024-06-20,21:00:00,218,0.39,Thursday,No,Clear,66
2024-06-20,22:00:00,149,0.59,Thursday,No,Clear,27
2024-06-20,23:00:00,288,0.79,Thursday,Yes,Rain,41
2024-06-21,00:00:00,64,0.74,Friday,No,Clear,40
2024-06-21,01:00:00,79,0.62,Friday,No,Clear,68
2024-06-21,02:00:00,187,0.55,Friday,No,Clear,46
2024-06-21,03:00:00,149,0.5,Friday,No,Clear,56
2024-06-21,04:00:00,75,0.93,Friday,No,Clear,26
2024-06-21,05:00:00,197,0.46,Friday,No,Clear,37
2024-06-21,06:00:00,62,0.72,Friday,No,Snow,46
2024-06-21,07:00:00,131,0.81,Friday,No,Clear,60
2024-06-21,08:00:00,286,0.86,Friday,No,Clear,65
2024-06-21,09:00:00,82,0.86,Friday,No,Clear,40
2024-06-21,10:00:00,273,0.45,Friday,No,Clear,65
2024-06-21,11:00:00,143,0.33,Friday,No,Clear,66
2024-06-21,12:00:00,262,0.63,Friday,No,Clear,47
2024-06-21,13:00:00,54,0.34,Friday,No,Clear,65
2024-06-21,14:00:00,246,0.6,Friday,No,Clear,50
2024-06-21,15:00:00,140,0.48,Friday,No,Clear,47
2024-06-21,16:00:00,230,0.77,Friday,No,Clear,43
2024-06-21,17:00:00,209,0.99,Friday,No,Snow,54
2024-06-21,18:00:00,199,0.44,Friday,No,Clear,44
2024-06-21,19:00:00,158,0.94,Friday,No,Rain,58
2024-06-21,20:00:00,175,0.78,Friday,No,Clear,43
2024-06-21,21:00:00,52,0.85,Friday,No,Rain,41
2024-06-21,22:00:00,100,0.54,Friday,No,Rain,60
2024-06-21,23:00:00,193,0.55,Friday,No,Clear,51
2024-06-22,00:00:00,297,0.99,Saturday,No,Clear,51
2024-06-22,01:00:00,269,0.88,Saturday,No,Clear,54
2024-06-22,02:00:00,142,0.68,Saturday,Yes,Rain,27
2024-06-22,03:00:00,266,0.91,Saturday,No,Snow,24
2024-06-22,04:00:00,275,0.8,Saturday,No,Rain,49
2024-06-22,05:00:00,89,0.3,Saturday,No,Clear,30
2024-06-22,06:00:00,83,0.7,Saturday,No,Clear,51
2024-06-22,07:00:00,244,0.85,Saturday,No,Clear,20
2024-06-22,08:00:00,120,0.44,Saturday,No,Clear,51
2024-06-22,09:00:00,95,0.84,Saturday,No,Snow,48
2024-06-22,10:00:00,204,0.5,Saturday,No,Clear,21
2024-06-22,11:00:00,189,0.8,Saturday,Yes,Clear,61
2024-06-22,12:00:00,287,0.44,Saturday,No,Rain,48
2024-06-22,13:00:00,125,0.37,Saturday,No,Rain,20
2024-06-22,14:00:00,265,0.68,Saturday,No,Clear,28
2024-06-22,15:00:00,131,0.75,Saturday,No,Clear,56
2024-06-22,16:00:00,118,0.84,Saturday,No,Rain,27
2024-06-22,17:00:00,214,0.58,Saturday,No,Clear,67
2024-06-22,18:00:00,213,0.38,Saturday,No,Rain,38
2024-06-22,19:00:00,232,0.84,Saturday,No,Clear,57
2024-06-22,20:00:00,191,0.92,Saturday,No,Clear,33
2024-06-22,21:00:00,75,0.85,Saturday,No,Clear,49
2024-06-22,22:00:00,278,0.92,Saturday,No,Clear,46
2024-06-22,23:00:00,173,0.39,Saturday,No,Snow,23
2024-06-23,00:00:00,59,0.94,Sunday,No,Clear,43
2024-06-23,01:00:00,65,0.38,Sunday,No,Clear,39
2024-06-23,02:00:00,280,0.7,Sunday,No,Clear,40
2024-06-23,03:00:00,100,0.65,Sunday,Yes,Snow,50
2024-06-23,04:00:00,292,0.67,Sunday,Yes,Snow,42
2024-06-23,05:00:00,283,0.84,Sunday,No,Clear,23
2024-06-23,06:00:00,84,0.97,Sunday,No,Clear,30
2024-06-23,07:00:00,160,0.98,Sunday,No,Rain,48
2024-06-23,08:00:00,205,0.83,Sunday,No,Clear,48
2024-06-23,09:00:00,286,0.49,Sunday,No,Clear,48
2024-06-23,10:00:00,267,0.71,Sunday,Yes,Clear,34
2024-06-23,11:00:00,227,0.72,Sunday,No,Snow,52
2024-06-23,12:00:00,257,0.94,Sunday,No,Clear,34
2024-06-23,13:00:00,297,0.66,Sunday,Yes,Rain,68
2024-06-23,14:00:00,287,0.49,Sunday,No,Rain,25
2024-06-23,15:00:00,206,0.67,Sunday,No,Clear,54
2024-06-23,16:00:00,178,0.79,Sunday,No,Rain,65
2024-06-23,17:00:00,101,0.91,Sunday,No,Clear,26
2024-06-23,18:00:00,264,0.82,Sunday,No,Rain,61
2024-06-23,19:00:00,231,0.87,Sunday,No,Rain,23
2024-06-23,20:00:00,197,0.55,Sunday,Yes,Snow,27
2024-06-23,21:00:00,68,0.33,Sunday,No,Clear,37
2024-06-23,22:00:00,214,0.42,Sunday,No,Clear,61
2024-06-23,23:00:00,286,0.42,Sunday,No,Clear,61
2024-06-24,00:00:00,108,0.48,Monday,No,Clear,30
2024-06-24,01:00:00,175,0.88,Monday,No,Rain,47
2024-06-24,02:00:00,99,0.86,Monday,No,Clear,67
2024-06-24,03:00:00,291,0.48,Monday,No,Clear,45
2024-06-24,04:00:00,131,0.6,Monday,No,Clear,38
2024-06-24,05:00:00,79,0.34,Monday,No,Rain,26
2024-06-24,06:00:00,152,0.5,Monday,No,Clear,62
2024-06-24,07:00:00,185,0.74,Monday,No,Rain,57
2024-06-24,08:00:00,154,0.31,Monday,No,Clear,53
2024-06-24,09:00:00,179,0.61,Monday,No,Snow,48
2024-06-24,10:00:00,109,0.61,Monday,No,Clear,41
2024-06-24,11:00:00,143,0.41,Monday,No,Clear,28
2024-06-24,12:00:00,117,0.6,Monday,No,Clear,24
2024-06-24,13:00:00,204,0.93,Monday,No,Clear,60
2024-06-24,14:00:00,76,0.81,Monday,Yes,Rain,46
2024-06-24,15:00:00,222,0.34,Monday,No,Rain,36
2024-06-24,16:00:00,259,0.89,Monday,No,Clear,67
2024-06-24,17:00:00,114,0.67,Monday,No,Clear,47
2024-06-24,18:00:00,69,0.82,Monday,No,Clear,30
2024-06-24,19:00:00,266,0.81,Monday,No,Clear,53
2024-06-24,20:00:00,85,0.49,Monday,No,Clear,52
2024-06-24,21:00:00,110,0.71,Monday,No,Snow,33
2024-06-24,22:00:00,86,0.3,Monday,No,Snow,45
2024-06-24,23:00:00,261,0.56,Monday,No,Clear,44
2024-06-25,00:00:00,244,0.77,Tuesday,No,Clear,28
2024-06-25,01:00:00,126,0.37,Tuesday,No,Rain,68
2024-06-25,02:00:00,170,0.88,Tuesday,No,Clear,66
2024-06-25,03:00:00,198,0.84,Tuesday,No,Clear,41
2024-06-25,04:00:00,131,0.73,Tuesday,No,Clear,51
2024-06-25,05:00:00,156,0.74,Tuesday,No,Snow,20
2024-06-25,06:00:00,281,0.96,Tuesday,No,Clear,62
2024-06-25,07:00:00,279,0.99,Tuesday,No,Clear,22
2024-06-25,08:00:00,260,0.7,Tuesday,No,Clear,35
2024-06-25,09:00:00,63,0.97,Tuesday,No,Clear,64
2024-06-25,10:00:00,188,0.42,Tuesday,No,Clear,63
2024-06-25,11:00:00,125,0.55,Tuesday,No,Clear,56
2024-06-25,12:00:00,93,0.86,Tuesday,No,Clear,48
2024-06-25,13:00:00,282,0.8,Tuesday,Yes,Rain,67
2024-06-25,14:00:00,58,0.97,Tuesday,No,Snow,61
2024-06-25,15:00:00,280,0.3,Tuesday,Yes,Rain,60
2024-06-25,16:00:00,194,0.89,Tuesday,No,Clear,66
2024-06-25,17:00:00,177,0.95,Tuesday,No,Clear,65
2024-06-25,18:00:00,133,0.92,Tuesday,No,Clear,47
2024-06-25,19:00:00,169,0.46,Tuesday,Yes,Clear,60
2024-06-25,20:00:00,115,0.39,Tuesday,No,Rain,39
2024-06-25,21:00:00,283,0.67,Tuesday,No,Clear,39
2024-06-25,22:00:00,61,0.69,Tuesday,No,Clear,40
2024-06-25,23:00:00,132,0.39,Tuesday,No,Clear,31
2024-06-26,00:00:00,230,0.69,Wednesday,Yes,Clear,34
2024-06-26,01:00:00,149,0.73,Wednesday,No,Clear,49
2024-06-26,02:00:00,71,0.74,Wednesday,No,Clear,40
2024-06-26,03:00:00,159,0.3,Wednesday,No,Clear,45
2024-06-26,04:00:00,88,0.58,Wednesday,No,Clear,55
2024-06-26,05:00:00,291,0.55,Wednesday,No,Rain,51
2024-06-26,06:00:00,182,0.4,Wednesday,No,Clear,51
2024-06-26,07:00:00,200,0.54,Wednesday,No,Clear,47
2024-06-26,08:00:00,161,0.36,Wednesday,No,Rain,63
2024-06-26,09:00:00,152,0.82,Wednesday,Yes,Clear,65
2024-06-26,10:00:00,93,0.61,Wednesday,Yes,Snow,50
2024-06-26,11:00:00,222,0.38,Wednesday,No,Rain,32
2024-06-26,12:00:00,224,0.61,Wednesday,No,Clear,43
2024-06-26,13:00:00,216,0.79,Wednesday,No,Clear,67
2024-06-26,14:00:00,67,0.65,Wednesday,No,Rain,29
2024-06-26,15:00:00,224,0.93,Wednesday,No,Snow,41
2024-06-26,16:00:00,114,0.39,Wednesday,No,Clear,51
2024-06-26,17:00:00,69,0.79,Wednesday,No,Rain,64
2024-06-26,18:00:00,216,0.87,Wednesday,No,Rain,33
2024-06-26,19:00:00,71,0.79,Wednesday,No,Rain,36
2024-06-26,20:00:00,130,0.58,Wednesday,No,Clear,49
2024-06-26,21:00:00,61,0.3,Wednesday,No,Clear,27
2024-06-26,22:00:00,135,0.48,Wednesday,No,Clear,63
2024-06-26,23:00:00,174,0.47,Wednesday,No,Rain,37
2024-06-27,00:00:00,219,0.76,Thursday,No,Rain,67
2024-06-27,01:00:00,184,0.52,Thursday,No,Clear,37
2024-06-27,02:00:00,283,0.47,Thursday,Yes,Clear,59
2024-06-27,03:00:00,52,0.8,Thursday,No,Clear,34
2024-06-27,04:00:00,180,0.85,Thursday,No,Clear,33
2024-06-27,05:00:00,249,0.8,Thursday,Yes,Snow,25
2024-06-27,06:00:00,191,0.62,Thursday,No,Clear,53
2024-06-27,07:00:00,223,0.45,Thursday,No,Clear,45
2024-06-27,08:00:00,111,0.99,Thursday,No,Snow,34
2024-06-27,09:00:00,83,0.39,Thursday,No,Clear,37
2024-06-27,10:00:00,251,0.63,Thursday,No,Rain,29
2024-06-27,11:00:00,120,0.52,Thursday,Yes,Clear,47
2024-06-27,12:00:00,178,0.54,Thursday,No,Clear,23
2024-06-27,13:00:00,202,0.36,Thursday,No,Rain,26
2024-06-27,14:00:00,158,0.72,Thursday,Yes,Rain,49
2024-06-27,15:00:00,134,0.73,Thursday,No,Clear,56
2024-06-27,16:00:00,276,0.69,Thursday,No,Clear,39
2024-06-27,17:00:00,278,0.87,Thursday,No,Clear,24
2024-06-27,18:00:00,194,0.43,Thursday,No,Clear,20
2024-06-27,19:00:00,111,0.45,Thursday,Yes,Rain,22
2024-06-27,20:00:00,209,0.89,Thursday,No,Rain,43
2024-06-27,21:00:00,197,0.91,Thursday,No,Clear,54
2024-06-27,22:00:00,260,0.61,Thursday,No,Clear,22
2024-06-27,23:00:00,130,0.67,Thursday,No,Clear,39
2024-06-28,00:00:00,234,0.64,Friday,No,Rain,41
2024-06-28,01:00:00,143,0.53,Friday,No,Clear,69
2024-06-28,02:00:00,105,0.43,Friday,Yes,Clear,31
2024-06-28,03:00:00,74,0.63,Friday,No,Clear,35
2024-06-28,04:00:00,265,0.72,Friday,Yes,Clear,32
2024-06-28,05:00:00,281,0.87,Friday,No,Clear,48
2024-06-28,06:00:00,104,0.49,Friday,Yes,Clear,69
2024-06-28,07:00:00,206,0.32,Friday,No,Clear,28
2024-06-28,08:00:00,252,0.88,Friday,No,Clear,36
2024-06-28,09:00:00,117,0.42,Friday,No,Rain,56
2024-06-28,10:00:00,106,0.76,Friday,No,Rain,52
2024-06-28,11:00:00,180,0.93,Friday,No,Clear,52
2024-06-28,12:00:00,260,0.84,Friday,No,Clear,64
2024-06-28,13:00:00,82,0.54,Friday,No,Rain,41
2024-06-28,14:00:00,279,0.47,Friday,No,Clear,62
2024-06-28,15:00:00,134,0.7,Friday,No,Clear,47
2024-06-28,16:00:00,113,0.47,Friday,No,Rain,26
2024-06-28,17:00:00,294,0.49,Friday,No,Snow,63
2024-06-28,18:00:00,150,0.72,Friday,Yes,Clear,32
2024-06-28,19:00:00,287,0.33,Friday,No,Clear,39
2024-06-28,20:00:00,79,0.43,Friday,No,Rain,69
2024-06-28,21:00:00,112,0.7,Friday,No,Clear,57
2024-06-28,22:00:00,242,0.36,Friday,No,Clear,59
2024-06-28,23:00:00,275,0.42,Friday,No,Clear,20
2024-06-29,00:00:00,223,0.66,Saturday,No,Clear,47
2024-06-29,01:00:00,190,0.91,Saturday,Yes,Clear,35
2024-06-29,02:00:00,129,0.83,Saturday,No,Clear,68
2024-06-29,03:00:00,197,1.0,Saturday,No,Clear,65
2024-06-29,04:00:00,138,0.85,Saturday,No,Clear,58
2024-06-29,05:00:00,230,0.85,Saturday,No,Clear,53
2024-06-29,06:00:00,275,0.58,Saturday,No,Clear,25
2024-06-29,07:00:00,96,0.93,Saturday,No,Clear,33
2024-06-29,08:00:00,280,0.47,Saturday,No,Clear,33
2024-06-29,09:00:00,99,0.49,Saturday,No,Clear,31
2024-06-29,10:00:00,266,0.68,Saturday,No,Clear,44
2024-06-29,11:00:00,121,0.51,Saturday,No,Clear,43
2024-06-29,12:00:00,286,0.42,Saturday,No,Clear,61
2024-06-29,13:00:00,200,0.7,Saturday,No,Clear,28
2024-06-29,14:00:00,297,0.99,Saturday,No,Snow,54
2024-06-29,15:00:00,169,0.31,Saturday,No,Clear,26
2024-06-29,16:00:00,150,0.39,Saturday,No,Clear,55
2024-06-29,17:00:00,199,0.96,Saturday,No,Clear,44
2024-06-29,18:00:00,252,0.63,Saturday,No,Snow,69
2024-06-29,19:00:00,235,0.55,Saturday,No,Clear,30
2024-06-29,20:00:00,235,0.88,Saturday,No,Clear,65
2024-06-29,21:00:00,254,0.57,Saturday,No,Clear,45
2024-06-29,22:00:00,295,0.76,Saturday,No,Clear,45
2024-06-29,23:00:00,91,0.91,Saturday,No,Clear,49
2024-06-30,00:00:00,174,0.87,Sunday,No,Rain,66
2024-06-30,01:00:00,89,0.73,Sunday,No,Rain,33
2024-06-30,02:00:00,155,0.43,Sunday,No,Clear,44
2024-06-30,03:00:00,167,0.55,Sunday,No,Clear,52
2024-06-30,04:00:00,241,0.75,Sunday,Yes,Rain,37
2024-06-30,05:00:00,73,0.55,Sunday,Yes,Clear,41
2024-06-30,06:00:00,287,0.93,Sunday,No,Clear,31
2024-06-30,07:00:00,105,0.49,Sunday,No,Clear,69
2024-06-30,08:00:00,174,0.73,Sunday,Yes,Clear,47
2024-06-30,09:00:00,134,0.95,Sunday,No,Clear,30
2024-06-30,10:00:00,65,0.54,Sunday,No,Clear,69
2024-06-30,11:00:00,155,0.38,Sunday,No,Clear,43
2024-06-30,12:00:00,244,0.74,Sunday,No,Clear,44
2024-06-30,13:00:00,235,0.49,Sunday,No,Snow,37
2024-06-30,14:00:00,293,0.85,Sunday,No,Clear,44
2024-06-30,15:00:00,104,0.44,Sunday,No,Clear,27
2024-06-30,16:00:00,53,0.79,Sunday,No,Rain,25
2024-06-30,17:00:00,185,0.74,Sunday,No,Clear,20
2024-06-30,18:00:00,226,0.66,Sunday,No,Clear,36
2024-06-30,19:00:00,195,0.3,Sunday,No,Rain,64
2024-06-30,20:00:00,299,0.55,Sunday,Yes,Clear,69
2024-06-30,21:00:00,283,0.95,Sunday,No,Snow,53
2024-06-30,22:00:00,292,0.72,Sunday,No,Clear,59
2024-06-30,23:00:00,56,0.39,Sunday,Yes,Clear,42
2024-07-01,00:00:00,240,0.3,Monday,No,Clear,39
2024-07-01,01:00:00,145,0.78,Monday,No,Rain,43
2024-07-01,02:00:00,291,0.94,Monday,No,Clear,32
2024-07-01,03:00:00,182,0.9,Monday,No,Rain,28
2024-07-01,04:00:00,232,0.66,Monday,No,Clear,38
2024-07-01,05:00:00,275,0.74,Monday,No,Clear,52
2024-07-01,06:00:00,262,0.99,Monday,No,Clear,66
2024-07-01,07:00:00,287,0.93,Monday,No,Clear,68
2024-07-01,08:00:00,84,0.42,Monday,Yes,Clear,55
2024-07-01,09:00:00,166,0.95,Monday,No,Rain,32
2024-07-01,10:00:00,88,0.88,Monday,No,Clear,34
2024-07-01,11:00:00,77,0.86,Monday,No,Snow,48
2024-07-01,12:00:00,271,0.43,Monday,No,Snow,32
2024-07-01,13:00:00,158,0.82,Monday,No,Snow,58
2024-07-01,14:00:00,140,0.71,Monday,No,Rain,32
2024-07-01,15:00:00,51,0.63,Monday,No,Clear,20
2024-07-01,16:00:00,271,0.63,Monday,No,Snow,23
2024-07-01,17:00:00,255,0.51,Monday,No,Clear,25
2024-07-01,18:00:00,293,0.51,Monday,No,Clear,29
2024-07-01,19:00:00,218,0.71,Monday,No,Clear,52
2024-07-01,20:00:00,286,0.89,Monday,No,Rain,49
2024-07-01,21:00:00,257,0.53,Monday,Yes,Clear,47
2024-07-01,22:00:00,188,0.89,Monday,No,Rain,33
2024-07-01,23:00:00,130,0.63,Monday,No,Clear,62
2024-07-02,00:00:00,109,1.0,Tuesday,No,Clear,53
2024-07-02,01:00:00,65,0.79,Tuesday,No,Snow,39
2024-07-02,02:00:00,261,0.47,Tuesday,No,Clear,55
2024-07-02,03:00:00,121,0.91,Tuesday,No,Clear,27
2024-07-02,04:00:00,288,1.0,Tuesday,No,Rain,46
2024-07-02,05:00:00,89,0.49,Tuesday,No,Clear,46
2024-07-02,06:00:00,183,0.57,Tuesday,Yes,Clear,66
2024-07-02,07:00:00,112,0.45,Tuesday,No,Clear,35
2024-07-02,08:00:00,248,0.41,Tuesday,No,Clear,66
2024-07-02,09:00:00,165,0.54,Tuesday,No,Snow,27
2024-07-02,10:00:00,250,0.43,Tuesday,No,Rain,67
2024-07-02,11:00:00,177,0.91,Tuesday,No,Clear,52
2024-07-02,12:00:00,143,0.79,Tuesday,No,Clear,50
2024-07-02,13:00:00,209,0.43,Tuesday,No,Clear,69
2024-07-02,14:00:00,124,0.39,Tuesday,No,Clear,50
2024-07-02,15:00:00,169,0.84,Tuesday,No,Rain,42
2024-07-02,16:00:00,97,0.41,Tuesday,No,Snow,57
2024-07-02,17:00:00,257,0.51,Tuesday,Yes,Snow,36
2024-07-02,18:00:00,243,0.67,Tuesday,No,Rain,42
2024-07-02,19:00:00,94,0.75,Tuesday,No,Rain,22
2024-07-02,20:00:00,293,0.51,Tuesday,No,Clear,58
2024-07-02,21:00:00,51,0.71,Tuesday,No,Rain,44
2024-07-02,22:00:00,180,0.6,Tuesday,No,Clear,57
2024-07-02,23:00:00,289,0.72,Tuesday,No,Snow,35
2024-07-03,00:00:00,111,0.71,Wednesday,No,Clear,44
2024-07-03,01:00:00,143,0.9,Wednesday,Yes,Clear,53
2024-07-03,02:00:00,251,0.39,Wednesday,Yes,Clear,20
2024-07-03,03:00:00,136,0.58,Wednesday,No,Clear,39
2024-07-03,04:00:00,241,0.36,Wednesday,No,Snow,27
2024-07-03,05:00:00,120,0.82,Wednesday,No,Clear,53
2024-07-03,06:00:00,206,0.69,Wednesday,No,Rain,44
2024-07-03,07:00:00,75,0.36,Wednesday,No,Clear,29
2024-07-03,08:00:00,195,0.49,Wednesday,No,Clear,68
2024-07-03,09:00:00,274,0.59,Wednesday,No,Clear,61
2024-07-03,10:00:00,111,0.36,Wednesday,No,Snow,41
2024-07-03,11:00:00,226,0.31,Wednesday,Yes,Rain,35
2024-07-03,12:00:00,128,0.58,Wednesday,No,Clear,34
2024-07-03,13:00:00,286,0.92,Wednesday,No,Clear,24
2024-07-03,14:00:00,144,0.4,Wednesday,No,Rain,23
2024-07-03,15:00:00,130,0.33,Wednesday,Yes,Snow,40
2024-07-03,16:00:00,52,0.35,Wednesday,No,Clear,57
2024-07-03,17:00:00,72,0.63,Wednesday,No,Rain,55
2024-07-03,18:00:00,82,0.84,Wednesday,No,Clear,44
2024-07-03,19:00:00,244,0.83,Wednesday,No,Clear,33
2024-07-03,20:00:00,155,0.9,Wednesday,No,Rain,30
2024-07-03,21:00:00,249,0.79,Wednesday,Yes,Clear,32
2024-07-03,22:00:00,174,0.79,Wednesday,No,Rain,41
2024-07-03,23:00:00,97,0.69,Wednesday,No,Clear,60
2024-07-04,00:00:00,246,0.43,Thursday,No,Rain,40
2024-07-04,01:00:00,93,0.57,Thursday,No,Snow,22
2024-07-04,02:00:00,246,0.7,Thursday,No,Snow,26
2024-07-04,03:00:00,126,0.84,Thursday,No,Clear,56
2024-07-04,04:00:00,123,0.47,Thursday,No,Rain,37
2024-07-04,05:00:00,242,0.53,Thursday,No,Clear,68
2024-07-04,06:00:00,201,0.78,Thursday,No,Clear,20
2024-07-04,07:00:00,206,0.61,Thursday,No,Rain,56
2024-07-04,08:00:00,264,0.5,Thursday,Yes,Rain,45
2024-07-04,09:00:00,156,0.84,Thursday,No,Clear,20
2024-07-04,10:00:00,57,0.33,Thursday,No,Clear,68
2024-07-04,11:00:00,218,0.92,Thursday,Yes,Clear,20
2024-07-04,12:00:00,240,0.77,Thursday,No,Rain,36
2024-07-04,13:00:00,288,1.0,Thursday,No,Clear,67
2024-07-04,14:00:00,108,0.85,Thursday,No,Clear,33
2024-07-04,15:00:00,119,0.67,Thursday,Yes,Clear,59
2024-07-04,16:00:00,230,0.98,Thursday,No,Clear,20
2024-07-04,17:00:00,207,0.5,Thursday,No,Clear,54
2024-07-04,18:00:00,179,0.45,Thursday,No,Snow,36
2024-07-04,19:00:00,208,0.54,Thursday,No,Snow,37
2024-07-04,20:00:00,108,0.63,Thursday,No,Clear,59
2024-07-04,21:00:00,51,0.82,Thursday,No,Snow,46
2024-07-04,22:00:00,289,0.54,Thursday,No,Clear,44
2024-07-04,23:00:00,148,0.52,Thursday,No,Clear,46
2024-07-05,00:00:00,185,0.4,Friday,No,Clear,65
2024-07-05,01:00:00,159,0.38,Friday,No,Snow,41
2024-07-05,02:00:00,249,0.66,Friday,No,Clear,64
2024-07-05,03:00:00,140,0.77,Friday,No,Clear,50
2024-07-05,04:00:00,66,0.49,Friday,No,Rain,35
2024-07-05,05:00:00,175,0.39,Friday,No,Clear,63
2024-07-05,06:00:00,162,0.82,Friday,No,Clear,30
2024-07-05,07:00:00,196,0.81,Friday,No,Clear,23
2024-07-05,08:00:00,233,0.76,Friday,Yes,Rain,47
2024-07-05,09:00:00,188,0.5,Friday,No,Clear,63
2024-07-05,10:00:00,199,0.46,Friday,No,Clear,43
2024-07-05,11:00:00,241,0.45,Friday,No,Clear,28
2024-07-05,12:00:00,277,0.77,Friday,No,Clear,24
2024-07-05,13:00:00,225,0.45,Friday,No,Clear,50
2024-07-05,14:00:00,280,0.84,Friday,No,Rain,27
2024-07-05,15:00:00,269,0.66,Friday,No,Rain,63
2024-07-05,16:00:00,220,0.79,Friday,No,Clear,25
2024-07-05,17:00:00,219,0.71,Friday,No,Clear,52
2024-07-05,18:00:00,184,0.95,Friday,No,Clear,41
2024-07-05,19:00:00,117,0.99,Friday,No,Clear,38
2024-07-05,20:00:00,135,0.74,Friday,No,Clear,60
2024-07-05,21:00:00,210,0.92,Friday,No,Rain,27
2024-07-05,22:00:00,109,0.99,Friday,No,Clear,40
2024-07-05,23:00:00,248,0.6,Friday,No,Rain,37
2024-07-06,00:00:00,128,0.98,Saturday,No,Clear,39
2024-07-06,01:00:00,191,0.73,Saturday,Yes,Clear,59
2024-07-06,02:00:00,165,0.43,Saturday,No,Clear,48
2024-07-06,03:00:00,218,0.43,Saturday,No,Clear,36
2024-07-06,04:00:00,290,0.45,Saturday,Yes,Clear,66
2024-07-06,05:00:00,73,0.83,Saturday,No,Clear,22
2024-07-06,06:00:00,205,0.32,Saturday,No,Clear,35
2024-07-06,07:00:00,236,0.82,Saturday,No,Clear,43
2024-07-06,08:00:00,116,0.67,Saturday,No,Clear,61
2024-07-06,09:00:00,87,0.84,Saturday,No,Clear,45
2024-07-06,10:00:00,95,0.58,Saturday,No,Clear,46
2024-07-06,11:00:00,263,0.6,Saturday,No,Clear,57
2024-07-06,12:00:00,251,0.71,Saturday,No,Clear,59
2024-07-06,13:00:00,89,0.42,Saturday,No,Clear,69
2024-07-06,14:00:00,51,0.83,Saturday,No,Clear,66
2024-07-06,15:00:00,205,0.65,Saturday,No,Clear,53
2024-07-06,16:00:00,295,0.42,Saturday,No,Rain,53
2024-07-06,17:00:00,60,0.75,Saturday,No,Rain,50
2024-07-06,18:00:00,113,0.99,Saturday,No,Clear,22
2024-07-06,19:00:00,62,0.69,Saturday,No,Rain,54
2024-07-06,20:00:00,118,0.46,Saturday,No,Clear,64
2024-07-06,21:00:00,194,0.9,Saturday,No,Rain,40
2024-07-06,22:00:00,209,0.67,Saturday,No,Rain,64
2024-07-06,23:00:00,125,0.88,Saturday,No,Clear,60
2024-07-07,00:00:00,84,0.33,Sunday,No,Clear,27
2024-07-07,01:00:00,119,0.7,Sunday,Yes,Clear,42
2024-07-07,02:00:00,63,0.81,Sunday,No,Clear,56
2024-07-07,03:00:00,201,0.73,Sunday,No,Clear,42
2024-07-07,04:00:00,204,0.43,Sunday,No,Clear,26
2024-07-07,05:00:00,255,0.51,Sunday,No,Rain,66
2024-07-07,06:00:00,285,0.69,Sunday,No,Clear,62
2024-07-07,07:00:00,140,0.35,Sunday,No,Snow,44
2024-07-07,08:00:00,151,0.71,Sunday,No,Clear,26
2024-07-07,09:00:00,83,0.78,Sunday,No,Clear,37
